Jason Preston,25,76,UTA,G,10,https://www.basketball-reference.com/req/202106291/images/headshots/prestja01.jpg
Kira Lewis Jr.,23,73,UTA,G,13,https://www.basketball-reference.com/req/202106291/images/headshots/lewiski01.jpg
Taevion Kinsey,24,77,UTA,G,0,
Kenneth Lofton Jr.,22,79,UTA,F,0,https://www.basketball-reference.com/req/202106291/images/headshots/loftoke01.jpg
Jordan Poole,25,76,WAS,G,13,https://www.basketball-reference.com/req/202106291/images/headshots/poolejo01.jpg
Corey Kispert,25,79,WAS,F,24,https://www.basketball-reference.com/req/202106291/images/headshots/kispeco01.jpg
Tyus Jones,28,73,WAS,G,5,https://www.basketball-reference.com/req/202106291/images/headshots/jonesty01.jpg
Kyle Kuzma,29,81,WAS,F,33,https://www.basketball-reference.com/req/202106291/images/headshots/kuzmaky01.jpg
Deni Avdija,23,81,WAS,F,8,https://www.basketball-reference.com/req/202106291/images/headshots/avdijde01.jpg
Bilal Coulibaly,20,78,WAS,F,0,https://www.basketball-reference.com/req/202106291/images/headshots/coulibi01.jpg
Landry Shamet,27,76,WAS,G,20,https://www.basketball-reference.com/req/202106291/images/headshots/shamela01.jpg
Anthony Gill,32,79,WAS,F,16,https://www.basketball-reference.com/req/202106291/images/headshots/gillan01.jpg
Johnny Davis,22,77,WAS,G,1,https://www.basketball-reference.com/req/202106291/images/headshots/davisjo06.jpg
Eugene Omoruyi,27,79,WAS,F,97,https://www.basketball-reference.com/req/202106291/images/headshots/omorueu01.jpg
Jared Butler,24,75,WAS,G,4,https://www.basketball-reference.com/req/202106291/images/headshots/butleja02.jpg
Patrick Baldwin Jr.,22,81,WAS,F,7,https://www.basketball-reference.com/req/202106291/images/headshots/baldwpa01.jpg
Marvin Bagley III,25,82,WAS,C,35,https://www.basketball-reference.com/req/202106291/images/headshots/baglema01.jpg
Richaun Holmes,31,82,WAS,F,22,https://www.basketball-reference.com/req/202106291/images/headshots/holmeri01.jpg
Jules Bernard,24,79,WAS,G,14,https://www.basketball-reference.com/req/202106291/images/headshots/bernaju01.jpg
Justin Champagnie,23,78,WAS,F,9,https://www.basketball-reference.com/req/202106291/images/headshots/champju01.jpg
R.J. Hampton,23,76,WAS,G,0,https://www.basketball-reference.com/req/202106291/images/headshots/hamptrj01.jpg
Isaiah Livers,26,79,WAS,F,0,https://www.basketball-reference.com/req/202106291/images/headshots/liveris01.jpg
